Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/25/2019,65.23,65.23,65.23,65.23,-0.6,-0.91%,1008574,2154923
04/24/2019,65.83,65.83,65.83,65.83,-0.49,-0.74%,1099565,2150596
04/23/2019,66.32,66.32,66.32,66.32,0.73,+1.11%,1258543,2137215
04/22/2019,65.59,65.59,65.59,65.59,1.57,+2.45%,1521881,2113884
04/18/2019,64.02,64.02,64.02,64.02,0.28,+0.44%,957757,2094584
04/17/2019,63.74,63.74,63.74,63.74,-0.26,-0.41%,1096573,2108708
04/16/2019,64,64,64,64,0.58,+0.91%,1116178,2092151
04/15/2019,63.42,63.42,63.42,63.42,-0.47,-0.74%,1126634,2117614
04/12/2019,63.89,63.89,63.89,63.89,0.28,+0.44%,1280222,2106636
04/11/2019,63.61,63.61,63.61,63.61,-1.01,-1.56%,1576014,2078578
04/10/2019,64.62,64.62,64.62,64.62,0.58,+0.91%,1517939,2062079
04/09/2019,64.04,64.04,64.04,64.04,-0.34,-0.53%,1532414,2021814
04/08/2019,64.38,64.38,64.38,64.38,1.28,+2.03%,1972478,2017901
04/05/2019,63.1,63.1,63.1,63.1,0.98,+1.58%,1310062,2013241
04/04/2019,62.12,62.12,62.12,62.12,-0.33,-0.53%,1267316,1997579
04/03/2019,62.45,62.45,62.45,62.45,-0.1,-0.16%,1475959,1978334
04/02/2019,62.55,62.55,62.55,62.55,0.96,+1.56%,1601335,1975009
04/01/2019,61.59,61.59,61.59,61.59,1.42,+2.36%,1265464,1967926
03/29/2019,60.17,60.17,60.17,60.17,0.87,+1.47%,1206900,1956908
03/28/2019,59.3,59.3,59.3,59.3,-0.1,-0.17%,1022692,1943381
03/27/2019,59.4,59.4,59.4,59.4,-0.52,-0.87%,1176284,1945815
03/26/2019,59.92,59.92,59.92,59.92,1.05,+1.78%,1351980,1968511
03/25/2019,58.87,58.87,58.87,58.87,-0.15,-0.25%,1149605,1972283
03/22/2019,59.02,59.02,59.02,59.02,-0.94,-1.57%,1140959,1952971
03/21/2019,59.96,59.96,59.96,59.96,-0.29,-0.48%,1086808,1951375
03/20/2019,60.25,60.25,60.25,60.25,1.13,+1.91%,1419070,1947800
03/19/2019,59.12,59.12,59.12,59.12,0.07,+0.12%,1054232,1962559
03/18/2019,59.05,59.05,59.05,59.05,0.54,+0.92%,1127002,1994425
03/15/2019,58.51,58.51,58.51,58.51,-0.08,-0.14%,1070126,2015194
03/14/2019,58.59,58.59,58.59,58.59,0.32,+0.55%,1205716,2025362
03/13/2019,58.27,58.27,58.27,58.27,1.37,+2.41%,1333030,2032080
03/12/2019,56.9,56.9,56.9,56.9,0.09,+0.16%,1194748,2012864
03/11/2019,56.81,56.81,56.81,56.81,0.69,+1.23%,1039660,2015540
03/08/2019,56.12,56.12,56.12,56.12,-0.5,-0.88%,1317067,2007023
03/07/2019,56.62,56.62,56.62,56.62,0.39,+0.69%,1060757,2048546
03/06/2019,56.23,56.23,56.23,56.23,-0.32,-0.57%,1060865,2069655
03/05/2019,56.55,56.55,56.55,56.55,0.02,+0.04%,828267,2067851
03/04/2019,56.53,56.53,56.53,56.53,0.73,+1.31%,867682,2060326
03/01/2019,55.8,55.8,55.8,55.8,-1.42,-2.48%,1078029,2059647
02/28/2019,57.22,57.22,57.22,57.22,0.26,+0.46%,809464,2057197
02/27/2019,56.96,56.96,56.96,56.96,1.4,+2.52%,960684,2051525
02/26/2019,55.56,55.56,55.56,55.56,0.08,+0.14%,821768,2025884
02/25/2019,55.48,55.48,55.48,55.48,-1.75,-3.06%,1147647,2028514
02/22/2019,57.23,57.23,57.23,57.23,0.23,+0.40%,990352,2025684
02/21/2019,57,57,57,57,-0.15,-0.26%,973558,2002312
02/20/2019,57.15,57.15,57.15,57.15,1.03,+1.84%,1222195,2005818
02/19/2019,56.12,56.12,56.12,56.12,0.52,+0.94%,1364120,2019218
02/15/2019,55.6,55.6,55.6,55.6,1.19,+2.19%,1241778,2046033
02/14/2019,54.41,54.41,54.41,54.41,0.55,+1.02%,1400012,2034307
02/13/2019,53.86,53.86,53.86,53.86,0.73,+1.37%,1508175,2074304
02/12/2019,53.13,53.13,53.13,53.13,0.73,+1.39%,1383913,2077398
02/11/2019,52.4,52.4,52.4,52.4,-0.34,-0.64%,1506580,2050214
